date,gross_return,cost,net_return,turnover,n_positions,n_long,n_short,net_exposure,gross_exposure
2021-06-23,-0.002062692059606815,7.356902356902358e-05,-0.002136261083175838,0.07356902356902358,109,54,55,7.632783294297951e-17,1.0
2021-06-24,0.0016123005725582388,4.595959595959597e-05,0.0015663409765986427,0.045959595959595964,109,54,55,6.245004513516506e-17,1.0
2021-06-25,0.005887674862560018,5.4545454545454594e-05,0.005833129408014563,0.05454545454545459,110,55,55,-1.3877787807814457e-17,1.0
2021-06-28,-0.00212125693880432,5.4545454545454546e-05,-0.0021758023933497747,0.05454545454545454,109,54,55,-0.00909090909090908,0.990909090909091
2021-06-29,0.006629255656817883,3.6363636363636364e-05,0.006592892020454246,0.03636363636363636,109,54,55,-0.009090909090909073,0.990909090909091
2021-06-30,-0.015493305137275428,5.909090909090914e-05,-0.015552396046366337,0.05909090909090914,109,54,55,8.326672684688674e-17,1.0
2021-07-01,0.0016241275208547742,7.373737373737375e-05,0.0015503901471174005,0.07373737373737374,109,54,55,7.632783294297951e-17,1.0
2021-07-02,0.012284252258826418,2.7609427609427613e-05,0.01225664283121699,0.02760942760942761,109,54,55,6.245004513516506e-17,1.0
2021-07-05,-0.014204238429481781,4.595959595959597e-05,-0.014250198025441377,0.045959595959595964,109,54,55,6.938893903907228e-17,1.0
2021-07-06,0.01475664175753389,9.225589225589226e-05,0.014664385865277999,0.09225589225589226,109,54,55,8.326672684688674e-17,1.0
2021-07-07,0.002186223017487541,6.464646464646465e-05,0.0021215765528410763,0.06464646464646465,109,54,55,6.938893903907228e-17,1.0
2021-07-08,0.009367890852852844,6.363636363636368e-05,0.009304254489216481,0.06363636363636369,110,55,55,0.0,1.0
2021-07-09,0.00830658695679216,4.545454545454546e-05,0.008261132411337616,0.045454545454545456,110,55,55,1.3877787807814457e-17,0.9999999999999999
2021-07-12,0.004331790892563701,9.090909090909092e-05,0.00424088180165461,0.09090909090909091,110,55,55,0.0,1.0
2021-07-13,0.00429846323281473,8.181818181818182e-05,0.004216645050996548,0.08181818181818182,110,55,55,0.0,1.0
2021-07-14,0.011398910098714635,4.545454545454546e-05,0.01135345555326009,0.045454545454545456,110,55,55,0.0,1.0
2021-07-15,-0.00023587259667237018,3.6363636363636364e-05,-0.00027223623303600653,0.03636363636363636,110,55,55,0.0,1.0
2021-07-16,-0.0027890000424785548,4.545454545454546e-05,-0.0028344545879331003,0.045454545454545456,110,55,55,0.0,1.0
2021-07-19,0.009416257395548858,3.6363636363636364e-05,0.009379893759185222,0.03636363636363636,110,55,55,0.0,1.0
2021-07-20,0.017784351052442554,2.7272727272727273e-05,0.017757078325169828,0.02727272727272727,110,55,55,0.0,1.0
2021-07-21,0.002167750363446876,3.6363636363636364e-05,0.0021313867270832394,0.03636363636363636,110,55,55,0.0,1.0
2021-07-22,-0.005563225972418397,6.363636363636363e-05,-0.005626862336054761,0.06363636363636363,110,55,55,0.0,1.0
2021-07-23,-0.0019109496404550222,3.6363636363636364e-05,-0.0019473132768186587,0.03636363636363636,110,55,55,0.0,1.0
2021-07-26,-0.018428994407297873,4.545454545454546e-05,-0.01847444895275242,0.045454545454545456,110,55,55,0.0,1.0
2021-07-27,0.028823492662196113,4.545454545454546e-05,0.028778038116741567,0.045454545454545456,110,55,55,0.0,1.0
2021-07-28,0.014344015359718472,4.545454545454546e-05,0.014298560814263927,0.045454545454545456,110,55,55,0.0,1.0
2021-07-29,0.007115981924268275,5.4545454545454546e-05,0.0070614364697228205,0.05454545454545454,110,55,55,0.0,1.0
2021-07-30,-0.012042985259172561,4.545454545454546e-05,-0.012088439804627106,0.045454545454545456,110,55,55,-1.3877787807814457e-17,1.0
2021-08-02,-0.013219384441860547,9.090909090909092e-05,-0.013310293532769638,0.09090909090909091,110,55,55,1.3877787807814457e-17,1.0
2021-08-03,0.019889066786410323,3.6363636363636364e-05,0.019852703150046686,0.03636363636363636,110,55,55,1.3877787807814457e-17,1.0
2021-08-04,0.0052770377972283945,3.6363636363636364e-05,0.005240674160864758,0.03636363636363636,110,55,55,0.0,1.0
2021-08-05,-0.005927787562079616,3.6363636363636364e-05,-0.005964151198443252,0.03636363636363636,109,54,55,-0.00909090909090908,0.990909090909091
2021-08-06,-0.005893384706747663,4.545454545454546e-05,-0.005938839252202208,0.045454545454545456,109,54,55,-0.00909090909090908,0.990909090909091
2021-08-09,-0.0022366256683033388,4.090909090909091e-05,-0.00227753475921243,0.04090909090909091,110,55,55,2.7755575615628914e-17,1.0
2021-08-10,-0.0030176061085354397,4.545454545454546e-05,-0.0030630606539899853,0.045454545454545456,110,55,55,1.3877787807814457e-17,1.0
2021-08-11,0.0024864083652249023,4.545454545454546e-05,0.0024409538197703567,0.045454545454545456,110,55,55,-1.3877787807814457e-17,1.0
2021-08-12,-0.004323622233032477,4.545454545454546e-05,-0.004369076778487023,0.045454545454545456,110,55,55,-1.3877787807814457e-17,1.0
2021-08-13,-0.010556580680562817,3.6363636363636364e-05,-0.010592944316926454,0.03636363636363636,110,55,55,-1.3877787807814457e-17,1.0
2021-08-16,-0.01118186635116896,3.6363636363636364e-05,-0.011218229987532597,0.03636363636363636,110,55,55,-1.3877787807814457e-17,1.0
2021-08-17,-0.013524013222288387,1.8181818181818182e-05,-0.013542195040470205,0.01818181818181818,109,55,54,0.009090909090909094,0.9909090909090909
