date,gross_return,cost,net_return,turnover,n_positions,n_long,n_short,net_exposure,gross_exposure
2022-12-20,0.008573504173916578,6.89655172413793e-05,0.0085045386566752,0.0689655172413793,116,58,58,-1.3877787807814457e-17,0.9999999999999998
2022-12-21,0.0046469499651026055,8.620689655172412e-05,0.004560743068550881,0.08620689655172412,116,58,58,0.0,0.9999999999999998
2022-12-22,0.0014873226377544197,0.00012931034482758618,0.0013580122929268334,0.1293103448275862,116,58,58,0.0,0.9999999999999998
2022-12-23,-0.011640734282292247,0.00012068965517241377,-0.01176142393746466,0.12068965517241377,116,58,58,1.3877787807814457e-17,0.9999999999999998
2022-12-26,0.0008158029548316251,0.00012931034482758618,0.000686492610004039,0.1293103448275862,116,58,58,2.7755575615628914e-17,0.9999999999999998
2022-12-27,-0.0013824823112456009,0.00012931034482758618,-0.0015117926560731872,0.1293103448275862,116,58,58,0.0,0.9999999999999997
2022-12-28,0.0014212932323540558,0.00010344827586206895,0.0013178449564919868,0.10344827586206895,116,58,58,6.938893903907228e-18,0.9999999999999997
2022-12-29,0.003714432844471714,0.00018965517241379307,0.003524777672057921,0.18965517241379307,116,58,58,0.0,0.9999999999999998
2022-12-30,-0.0026023577600645213,0.00010344827586206895,-0.00270580603592659,0.10344827586206895,116,58,58,-6.938893903907228e-18,0.9999999999999998
2023-01-03,0.0041621842441069146,0.0001379310344827586,0.004024253209624156,0.1379310344827586,116,58,58,-1.3877787807814457e-17,0.9999999999999998
2023-01-04,-0.0005070506754318123,0.00010344827586206895,-0.0006104989512938812,0.10344827586206895,116,58,58,-1.3877787807814457e-17,0.9999999999999999
2023-01-05,-0.009608477280002746,8.620689655172412e-05,-0.00969468417655447,0.08620689655172412,116,58,58,-2.7755575615628914e-17,0.9999999999999998
2023-01-06,-0.0009658224557770635,8.620689655172412e-05,-0.0010520293523287876,0.08620689655172412,116,58,58,-1.3877787807814457e-17,0.9999999999999998
2023-01-09,-0.0022049309600969025,0.0001379310344827586,-0.002342861994579661,0.1379310344827586,116,58,58,6.938893903907228e-18,0.9999999999999998
2023-01-10,-0.0009086369834375474,0.0001379310344827586,-0.001046568017920306,0.1379310344827586,116,58,58,0.0,0.9999999999999999
2023-01-11,0.0017926926539740854,0.00012931034482758618,0.0016633823091464993,0.1293103448275862,116,58,58,6.938893903907228e-18,0.9999999999999998
2023-01-12,-0.0013426882241836485,0.00015517241379310343,-0.0014978606379767519,0.15517241379310343,116,58,58,-6.938893903907228e-18,0.9999999999999998
2023-01-13,-0.0049559053875108125,0.00012931034482758618,-0.005085215732338399,0.1293103448275862,116,58,58,0.0,0.9999999999999998
2023-01-16,-0.003773274977191369,0.0001379310344827586,-0.003911206011674127,0.1379310344827586,116,58,58,0.0,0.9999999999999998
2023-01-17,-0.0016359909478104188,0.00012068965517241377,-0.0017566806029828325,0.12068965517241377,116,58,58,0.0,0.9999999999999999
2023-01-18,0.002805739730850354,0.0001379310344827586,0.0026678086963675953,0.1379310344827586,116,58,58,-1.3877787807814457e-17,0.9999999999999999
2023-01-19,-0.003957462080916099,0.00011864406779660998,-0.004076106148712708,0.11864406779660998,118,59,59,0.0,1.0000000000000002
2023-01-20,-0.0012947090128903609,0.00014406779661016954,-0.0014387768095005305,0.14406779661016952,118,59,59,0.0,1.0000000000000002
2023-01-30,-0.005360940663967297,0.00013559322033898308,-0.00549653388430628,0.13559322033898308,118,59,59,0.0,1.0000000000000002
2023-01-31,0.010555946612671608,0.00016101694915254241,0.010394929663519065,0.16101694915254242,118,59,59,0.0,1.0000000000000002
2023-02-01,-0.0050260150369,7.627118644067799e-05,-0.0051022862233406786,0.07627118644067798,118,59,59,0.0,1.0000000000000002
2023-02-02,0.0022551951436731235,0.0001186440677966102,0.0021365510758765134,0.1186440677966102,118,59,59,0.0,1.0000000000000002
2023-02-03,-0.0008014210731192312,0.00013559322033898308,-0.0009370142934582143,0.13559322033898308,118,59,59,-1.3877787807814457e-17,1.0000000000000002
2023-02-06,0.005152871872551647,0.00011016949152542376,0.005042702381026223,0.11016949152542377,117,58,59,-0.008474576271186446,0.9915254237288139
2023-02-07,-0.0032695989137454017,0.00010169491525423731,-0.003371293828999639,0.10169491525423731,117,58,59,-0.008474576271186446,0.9915254237288138
2023-02-08,0.01029203585192641,6.355932203389833e-05,0.01022847652989251,0.06355932203389833,118,59,59,1.3877787807814457e-17,1.0000000000000002
2023-02-09,-0.00041443693905041275,0.0001186440677966102,-0.000533081006847023,0.1186440677966102,118,59,59,0.0,1.0000000000000002
2023-02-10,0.0005128802517569356,8.474576271186443e-05,0.00042813448904507114,0.08474576271186443,118,59,59,1.3877787807814457e-17,1.0000000000000002
2023-02-13,0.001785258606338185,7.627118644067799e-05,0.001708987419897507,0.07627118644067798,118,59,59,1.3877787807814457e-17,1.0000000000000002
2023-02-14,0.010918764165552944,9.322033898305086e-05,0.010825543826569892,0.09322033898305086,118,59,59,0.0,1.0000000000000002
2023-02-15,-0.003210354352339235,0.00010169491525423733,-0.003312049267593472,0.10169491525423732,118,59,59,0.0,1.0000000000000002
2023-02-16,-0.005604902309167313,0.0001016949152542373,-0.005706597224421551,0.1016949152542373,118,59,59,6.938893903907228e-18,1.0
2023-02-17,0.004793609152681884,9.322033898305086e-05,0.004700388813698834,0.09322033898305086,118,59,59,-1.3877787807814457e-17,1.0000000000000002
2023-02-20,-0.0016152309922826832,0.00011016949152542375,-0.0017254004838081068,0.11016949152542375,118,59,59,0.0,1.0000000000000002
2023-02-21,-0.00098855769913011,0.00010169491525423731,-0.0010902526143843473,0.10169491525423731,118,59,59,0.0,1.0000000000000002
2023-02-22,-0.005569847917030733,0.00011864406779661019,-0.005688491984827343,0.11864406779661019,118,59,59,0.0,1.0000000000000002
2023-02-23,0.002977651769985017,0.00015254237288135598,0.0028251093971036613,0.15254237288135597,118,59,59,-1.734723475976807e-17,1.0000000000000002
2023-02-24,0.00301777842410709,0.00010169491525423733,0.002916083508852853,0.10169491525423732,118,59,59,0.0,1.0000000000000002
2023-02-27,0.0006058649207292446,0.00010169491525423733,0.0005041700054750072,0.10169491525423732,118,59,59,0.0,1.0
2023-02-28,0.004385922224722816,4.237288135593221e-05,0.004343549343366884,0.042372881355932215,118,59,59,0.0,1.0
2023-03-01,0.004258637247436973,8.474576271186443e-05,0.004173891484725108,0.08474576271186443,118,59,59,0.0,1.0
2023-03-02,0.0022707399924148776,0.00010169491525423731,0.0021690450771606404,0.10169491525423731,118,59,59,0.0,1.0
2023-03-03,-0.003578402807586362,0.00014406779661016954,-0.0037224706041965316,0.14406779661016952,118,59,59,0.0,1.0000000000000002
2023-03-06,0.0021909931757252863,0.00013559322033898308,0.0020553999553863033,0.13559322033898308,118,59,59,0.0,1.0000000000000002
2023-03-07,0.004086901181438433,0.00010169491525423731,0.003985206266184196,0.10169491525423731,118,59,59,0.0,1.0000000000000002
2023-03-08,0.003699208359037071,0.00010169491525423731,0.003597513443782834,0.10169491525423731,118,59,59,-2.7755575615628914e-17,1.0
2023-03-09,0.001626060084268855,7.627118644067799e-05,0.0015497888978281771,0.07627118644067798,118,59,59,0.0,1.0
2023-03-10,0.01266456670974239,0.00013559322033898308,0.012528973489403407,0.13559322033898308,118,59,59,-2.7755575615628914e-17,1.0
2023-03-13,-8.83344142396116e-06,8.474576271186443e-05,-9.357920413582559e-05,0.08474576271186443,118,59,59,0.0,1.0
2023-03-14,0.0066295866966574754,0.00011016949152542376,0.0065194172051320515,0.11016949152542377,118,59,59,2.7755575615628914e-17,1.0
2023-03-15,0.0013266687880169252,0.0001186440677966102,0.001208024720220315,0.1186440677966102,118,59,59,0.0,1.0000000000000002
2023-03-16,0.01673959771838624,0.00010918079096045204,0.01663041692742579,0.10918079096045204,119,59,60,1.1102230246251565e-16,1.0000000000000002
2023-03-17,-0.006940299951031738,0.00012598870056497178,-0.00706628865159671,0.12598870056497177,119,59,60,8.326672684688674e-17,1.0000000000000002
2023-03-20,-0.01461970727362362,9.237288135593221e-05,-0.014712080154979552,0.0923728813559322,119,59,60,1.3877787807814457e-16,1.0
2023-03-21,0.0062116144963976945,8.403954802259887e-05,0.006127574948375096,0.08403954802259887,119,59,60,1.1102230246251565e-16,1.0
2023-03-22,0.013424717891991844,9.251412429378534e-05,0.013332203767698059,0.09251412429378533,119,59,60,1.249000902703301e-16,1.0
2023-03-23,-0.003574957460585092,0.00010918079096045198,-0.003684138251545544,0.10918079096045198,119,59,60,1.1102230246251565e-16,1.0
2023-03-24,-0.008932209289962943,0.0001597457627118644,-0.009091955052674808,0.15974576271186441,119,59,60,1.1102230246251565e-16,1.0000000000000002
2023-03-27,-0.010326715852331919,9.237288135593222e-05,-0.010419088733687852,0.09237288135593222,119,59,60,1.0408340855860843e-16,1.0000000000000002
2023-03-28,0.009576250082544726,0.00010889830508474577,0.00946735177745998,0.10889830508474577,119,59,60,1.0408340855860843e-16,1.0
2023-03-29,-0.011082992048299219,0.00010918079096045198,-0.01119217283925967,0.10918079096045198,119,59,60,9.367506770274758e-17,1.0
2023-03-30,0.017730656399126018,0.00011723163841807912,0.01761342476070794,0.11723163841807911,119,59,60,9.71445146547012e-17,1.0
2023-03-31,0.01473357534095622,0.00010903954802259888,0.01462453579293362,0.10903954802259888,119,59,60,1.1102230246251565e-16,1.0
2023-04-03,-0.0012242014786106059,0.000109180790960452,-0.001333382269571058,0.109180790960452,119,59,60,1.1102230246251565e-16,1.0
2023-04-04,0.005295038860060282,0.00011765536723163843,0.005177383492828643,0.11765536723163843,119,59,60,1.1102230246251565e-16,1.0
2023-04-06,-0.002467288884783254,9.237288135593222e-05,-0.002559661766139186,0.09237288135593222,119,59,60,1.0408340855860843e-16,1.0
2023-04-07,-0.019324900349265525,0.000134180790960452,-0.019459081140225976,0.134180790960452,119,59,60,1.1102230246251565e-16,1.0
2023-04-10,7.040867190588585e-05,0.00010084745762711866,-3.043878572123281e-05,0.10084745762711866,119,59,60,9.71445146547012e-17,1.0
2023-04-11,0.011760302007884521,8.389830508474577e-05,0.011676403702799775,0.08389830508474577,119,59,60,1.249000902703301e-16,1.0
2023-04-12,-0.011573849150616718,9.223163841807911e-05,-0.011666080789034796,0.0922316384180791,119,59,60,1.0408340855860843e-16,1.0
2023-04-13,0.0015048886982779864,0.000134180790960452,0.0013707079073175346,0.134180790960452,118,58,60,-0.008474576271186349,0.9915254237288137
2023-04-14,-0.004893328987140471,0.00014279661016949156,-0.005036125597309963,0.14279661016949155,118,58,60,-0.008474576271186321,0.9915254237288136
2023-04-17,0.0036873318424979797,0.0001470338983050848,0.003540297944192895,0.14703389830508481,118,59,59,1.3877787807814457e-17,1.0
2023-04-18,0.0016956976664205285,0.00011016949152542375,0.0015855281748951048,0.11016949152542375,118,59,59,1.3877787807814457e-17,1.0000000000000002
2023-04-19,0.009922257830865672,0.00012711864406779664,0.009795139186797875,0.12711864406779663,118,59,59,0.0,1.0000000000000002
2023-04-20,0.0032331480198762703,8.474576271186443e-05,0.003148402257164406,0.08474576271186443,118,59,59,-1.3877787807814457e-17,1.0
2023-04-21,0.006293510358697038,0.00011016949152542374,0.006183340867171614,0.11016949152542374,118,59,59,0.0,1.0
2023-04-24,0.008653402105274216,0.00015254237288135598,0.00850085973239286,0.15254237288135597,118,59,59,0.0,1.0
2023-04-25,-0.014133315501263597,6.779661016949154e-05,-0.014201112111433089,0.06779661016949154,118,59,59,-1.3877787807814457e-17,1.0
2023-04-26,-0.0007898170386690449,0.00015254237288135598,-0.0009423594115504009,0.15254237288135597,118,59,59,-1.3877787807814457e-17,1.0
2023-04-27,0.0014820395561685362,0.00015254237288135598,0.0013294971832871804,0.15254237288135597,118,59,59,0.0,1.0
2023-04-28,0.019468349294927436,8.474576271186443e-05,0.019383603532215573,0.08474576271186443,118,59,59,1.3877787807814457e-17,1.0000000000000002
2023-05-04,0.003070826866244245,0.00011016949152542376,0.0029606573747188213,0.11016949152542377,118,59,59,0.0,1.0000000000000002
2023-05-05,0.014093206793566493,7.627118644067799e-05,0.014016935607125814,0.07627118644067798,118,59,59,0.0,1.0000000000000002
2023-05-08,-0.01032324366826884,8.474576271186443e-05,-0.010407989430980705,0.08474576271186443,118,59,59,-2.7755575615628914e-17,1.0000000000000002
2023-05-09,-0.0136765480892273,9.322033898305088e-05,-0.01376976842821035,0.09322033898305088,118,59,59,0.0,1.0000000000000002
2023-05-10,-0.005668341392754586,0.00010169491525423733,-0.005770036308008823,0.10169491525423732,118,59,59,0.0,1.0000000000000002
2023-05-11,0.002435859739863827,0.00011016949152542374,0.0023256902483384033,0.11016949152542374,118,59,59,-1.3877787807814457e-17,1.0000000000000002
2023-05-12,-0.0035851566820313233,8.474576271186443e-05,-0.0036699024447431877,0.08474576271186443,118,59,59,0.0,1.0000000000000002
2023-05-15,-0.0011423306556629376,7.627118644067799e-05,-0.0012186018421036155,0.07627118644067798,118,59,59,0.0,1.0000000000000002
2023-05-16,-0.006573990933442856,0.00011016949152542376,-0.00668416042496828,0.11016949152542377,118,59,59,0.0,1.0000000000000002
2023-05-17,-0.009225768616653,0.0001186440677966102,-0.00934441268444961,0.1186440677966102,118,59,59,0.0,1.0
